name,artist,album,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
Living Water - Japanese Version,Imari Tones,Japan Metal Jesus,4o7jDA9wWnUnJbw0QPe9X0,0,0.206,0.814,11,-4.206,1,0.0379,0.00217,0.000223,0.708,0.135,141.677,audio_features,4o7jDA9wWnUnJbw0QPe9X0,spotify:track:4o7jDA9wWnUnJbw0QPe9X0,https://api.spotify.com/v1/tracks/4o7jDA9wWnUnJbw0QPe9X0,https://api.spotify.com/v1/audio-analysis/4o7jDA9wWnUnJbw0QPe9X0,348630,4,heavy metal
Jesus Train,Imari Tones,Japan Metal Jesus,13L0XL4a4IWFJ91BvuIZZ4,0,0.286,0.943,9,-3.182,1,0.0993,0.000764,0.000431,0.287,0.387,183.072,audio_features,13L0XL4a4IWFJ91BvuIZZ4,spotify:track:13L0XL4a4IWFJ91BvuIZZ4,https://api.spotify.com/v1/tracks/13L0XL4a4IWFJ91BvuIZZ4,https://api.spotify.com/v1/audio-analysis/13L0XL4a4IWFJ91BvuIZZ4,292693,4,heavy metal
God of War,Syron Vanes,Old School Metal,2RYlP0hnHVbXbL2roW388U,0,0.523,0.941,10,-6.286,0,0.123,0.000164,0.0793,0.116,0.184,120.04,audio_features,2RYlP0hnHVbXbL2roW388U,spotify:track:2RYlP0hnHVbXbL2roW388U,https://api.spotify.com/v1/tracks/2RYlP0hnHVbXbL2roW388U,https://api.spotify.com/v1/audio-analysis/2RYlP0hnHVbXbL2roW388U,239987,4,heavy metal
El Miedo Aquel,Aonikenk,Sentir Metalero,53vUv1bpYGpWDB1CM5ZOee,3,0.376,0.924,0,-5.016,1,0.0491,0.00525,0.000213,0.783,0.28,123.548,audio_features,53vUv1bpYGpWDB1CM5ZOee,spotify:track:53vUv1bpYGpWDB1CM5ZOee,https://api.spotify.com/v1/tracks/53vUv1bpYGpWDB1CM5ZOee,https://api.spotify.com/v1/audio-analysis/53vUv1bpYGpWDB1CM5ZOee,206400,4,heavy metal
Pitfall,Megadriver,Metal for Gamers,4LtNAP2oRlUyzcINzjAFwz,1,0.266,0.983,7,-5.015,1,0.283,0.00011,0.807,0.222,0.153,120.027,audio_features,4LtNAP2oRlUyzcINzjAFwz,spotify:track:4LtNAP2oRlUyzcINzjAFwz,https://api.spotify.com/v1/tracks/4LtNAP2oRlUyzcINzjAFwz,https://api.spotify.com/v1/audio-analysis/4LtNAP2oRlUyzcINzjAFwz,238950,3,heavy metal
Eclipse de Metal (Remaster 2018),Picaporters,Elefantes (Remaster 2018),5BTBECvdildo2kNdneDluN,0,0.492,0.443,11,-15.27,1,0.0312,0.00645,0.763,0.153,0.157,118.888,audio_features,5BTBECvdildo2kNdneDluN,spotify:track:5BTBECvdildo2kNdneDluN,https://api.spotify.com/v1/tracks/5BTBECvdildo2kNdneDluN,https://api.spotify.com/v1/audio-analysis/5BTBECvdildo2kNdneDluN,187026,4,heavy metal
"No God, no Devil (Worship Metal!) - Ao vivo",Axecuter,A Night of Axecution,4vtfyRtnqZlrVYkS0jvoTA,0,0.419,0.953,11,-6.975,0,0.0787,0.000141,0.00417,0.0895,0.24,129.073,audio_features,4vtfyRtnqZlrVYkS0jvoTA,spotify:track:4vtfyRtnqZlrVYkS0jvoTA,https://api.spotify.com/v1/tracks/4vtfyRtnqZlrVYkS0jvoTA,https://api.spotify.com/v1/audio-analysis/4vtfyRtnqZlrVYkS0jvoTA,385373,4,heavy metal
Crazy Nights,LOUDNESS,Play - Heavy Metal,2M6kuCM2edS1GJSV8pw0mN,0,0.491,0.937,6,-4.561,0,0.0403,0.000303,0.0274,0.447,0.612,137.738,audio_features,2M6kuCM2edS1GJSV8pw0mN,spotify:track:2M6kuCM2edS1GJSV8pw0mN,https://api.spotify.com/v1/tracks/2M6kuCM2edS1GJSV8pw0mN,https://api.spotify.com/v1/audio-analysis/2M6kuCM2edS1GJSV8pw0mN,245293,4,heavy metal
"The Four Seasons (Spring), Op. 8-1, Rv 269, (3. Danza Pastorale)",Antonio Vivaldi,"Vivaldi Albinoni, Sustancia Barroca",4shnMjnOOLFexXAAnaivcI,0,0.243,0.159,2,-15.104,1,0.0448,0.864,0.00104,0.238,0.222,83.745,audio_features,4shnMjnOOLFexXAAnaivcI,spotify:track:4shnMjnOOLFexXAAnaivcI,https://api.spotify.com/v1/tracks/4shnMjnOOLFexXAAnaivcI,https://api.spotify.com/v1/audio-analysis/4shnMjnOOLFexXAAnaivcI,282375,4,classical
"Symphony No. 1 in E Major: IV. Lebhaft, doch nicht zu schnell",Franz Schmidt,Schmidt: Symphony No. 1 - Strauss: 4 Symphonic Interludes from Intermezzo,7x3696uxbSGPvy1yndXISL,0,0.225,0.14,4,-21.852,1,0.0417,0.958,0.913,0.113,0.153,86.169,audio_features,7x3696uxbSGPvy1yndXISL,spotify:track:7x3696uxbSGPvy1yndXISL,https://api.spotify.com/v1/tracks/7x3696uxbSGPvy1yndXISL,https://api.spotify.com/v1/audio-analysis/7x3696uxbSGPvy1yndXISL,616333,4,classical
Angels' Carol (Live),John Rutter,"Christmas with Dallas Chamber Choir (Live at Perkins Chapel, Southern Methodist University)",56joaMW8R3kIEIwWq2WSnf,0,0.212,0.134,5,-25.357,1,0.042,0.957,0.458,0.0989,0.105,70.199,audio_features,56joaMW8R3kIEIwWq2WSnf,spotify:track:56joaMW8R3kIEIwWq2WSnf,https://api.spotify.com/v1/tracks/56joaMW8R3kIEIwWq2WSnf,https://api.spotify.com/v1/audio-analysis/56joaMW8R3kIEIwWq2WSnf,197555,4,classical
"Flute Concerto, K. 313: II. Adagio ma non troppo",Wolfgang Amadeus Mozart,"Green Edition - Mozart: ""Salzburg Symphony No. 1"", K. 136",1pagD81iEmikNelQNS0pVd,0,0.187,0.116,2,-17.181,1,0.0484,0.974,0.609,0.125,0.225,72.306,audio_features,1pagD81iEmikNelQNS0pVd,spotify:track:1pagD81iEmikNelQNS0pVd,https://api.spotify.com/v1/tracks/1pagD81iEmikNelQNS0pVd,https://api.spotify.com/v1/audio-analysis/1pagD81iEmikNelQNS0pVd,498160,4,classical
"Symphony No. 73 in D Major, Hob.I:73, ""La chasse"": I. Adagio - Allegro",Joseph Haydn,"Haydn: Symphonies, Vol. 25 (Nos. 70, 71, 73)",0MNbdfVSFF82kV08E4bLFs,0,0.423,0.154,2,-18.483,1,0.0418,0.964,0.781,0.0682,0.145,137.824,audio_features,0MNbdfVSFF82kV08E4bLFs,spotify:track:0MNbdfVSFF82kV08E4bLFs,https://api.spotify.com/v1/tracks/0MNbdfVSFF82kV08E4bLFs,https://api.spotify.com/v1/audio-analysis/0MNbdfVSFF82kV08E4bLFs,530867,4,classical
"Kammerkantate No. 7, ""Die den Mund auf hatten"": I. Die den Mund aufhatten",Hanns Eisler,"Eisler, H.: Chamber Cantatas & Songs",6i5eo18CmtJMSJ8VddtN8u,0,0.37,0.00738,2,-28.457,0,0.0459,0.991,0.0,0.122,0.0386,71.029,audio_features,6i5eo18CmtJMSJ8VddtN8u,spotify:track:6i5eo18CmtJMSJ8VddtN8u,https://api.spotify.com/v1/tracks/6i5eo18CmtJMSJ8VddtN8u,https://api.spotify.com/v1/audio-analysis/6i5eo18CmtJMSJ8VddtN8u,64413,4,classical
Deep Reflection of Fire Light,George Walker,Blooming in Fire,78crsB1Ja0Eo68IWd3Bazi,0,0.518,0.635,7,-18.804,1,0.0832,0.456,0.00417,0.436,0.308,106.449,audio_features,78crsB1Ja0Eo68IWd3Bazi,spotify:track:78crsB1Ja0Eo68IWd3Bazi,https://api.spotify.com/v1/tracks/78crsB1Ja0Eo68IWd3Bazi,https://api.spotify.com/v1/audio-analysis/78crsB1Ja0Eo68IWd3Bazi,140494,3,classical
Liszt: Consolation No. 4 in D-Flat Major: Quasi adagio,Franz Liszt,Tranquil Piano Classic Compilation,1krDw89PcHQD9NiTbDWAWm,0,0.404,0.0575,4,-19.163,1,0.0692,0.992,0.936,0.0924,0.109,74.902,audio_features,1krDw89PcHQD9NiTbDWAWm,spotify:track:1krDw89PcHQD9NiTbDWAWm,https://api.spotify.com/v1/tracks/1krDw89PcHQD9NiTbDWAWm,https://api.spotify.com/v1/audio-analysis/1krDw89PcHQD9NiTbDWAWm,227257,3,classical
"Die Schopfung (The Creation), Hob.XXI:2: Part III: Recitative: Aus Rosenwolken bricht (In rosy mantle appears) (Uriel)",Joseph Haydn,"Haydn, F.J.: Schopfung (Die) (The Creation)",6wSEcvAPWb6dPVKyNCbWxm,0,0.148,0.0131,4,-34.687,1,0.0424,0.945,0.000179,0.126,0.0423,88.16,audio_features,6wSEcvAPWb6dPVKyNCbWxm,spotify:track:6wSEcvAPWb6dPVKyNCbWxm,https://api.spotify.com/v1/tracks/6wSEcvAPWb6dPVKyNCbWxm,https://api.spotify.com/v1/audio-analysis/6wSEcvAPWb6dPVKyNCbWxm,269373,4,classical
"Adagio in B Minor, K. 540",Wolfgang Amadeus Mozart,W.A. Mozart: Works for Piano,4URsx8j928rMpTnvw08fIn,0,0.515,0.0579,2,-22.29,1,0.101,0.991,0.872,0.251,0.192,78.076,audio_features,4URsx8j928rMpTnvw08fIn,spotify:track:4URsx8j928rMpTnvw08fIn,https://api.spotify.com/v1/tracks/4URsx8j928rMpTnvw08fIn,https://api.spotify.com/v1/audio-analysis/4URsx8j928rMpTnvw08fIn,507680,4,classical
Sonata XV,John Cage,Cage: Sonatas & Interludes,0WHsGfbGFLxoz78e8aforW,0,0.325,0.00997,0,-41.821,0,0.0351,0.989,0.886,0.0838,0.202,134.428,audio_features,0WHsGfbGFLxoz78e8aforW,spotify:track:0WHsGfbGFLxoz78e8aforW,https://api.spotify.com/v1/tracks/0WHsGfbGFLxoz78e8aforW,https://api.spotify.com/v1/audio-analysis/0WHsGfbGFLxoz78e8aforW,197747,3,classical
"Cold Mountain, Act II: Act II: Opening",Jennifer Higdon,Higdon: Cold Mountain,2qtlXl0IyR6KLbRCuvSeYM,0,0.201,0.318,2,-14.919,1,0.033,0.89,0.945,0.429,0.531,112.085,audio_features,2qtlXl0IyR6KLbRCuvSeYM,spotify:track:2qtlXl0IyR6KLbRCuvSeYM,https://api.spotify.com/v1/tracks/2qtlXl0IyR6KLbRCuvSeYM,https://api.spotify.com/v1/audio-analysis/2qtlXl0IyR6KLbRCuvSeYM,58893,3,classical
"I vespri siciliani, Act V: In fra di noi si oppone (Elena, Arrigo, Procida)",Giuseppe Verdi,Verdi: I vespri Siciliani,7rmLWVq3I6i3eqsb0xgYkN,0,0.338,0.262,5,-18.122,1,0.0878,0.948,0.00115,0.26,0.294,88.971,audio_features,7rmLWVq3I6i3eqsb0xgYkN,spotify:track:7rmLWVq3I6i3eqsb0xgYkN,https://api.spotify.com/v1/tracks/7rmLWVq3I6i3eqsb0xgYkN,https://api.spotify.com/v1/audio-analysis/7rmLWVq3I6i3eqsb0xgYkN,217893,4,classical
"Piano Concerto No. 2 in B-Flat Major, Op. 19: I. Allegro con brio",Ludwig van Beethoven,"Ludwig van Beethoven: Piano Concerto No. 2 in B-Flat Major, Op. 19; Piano Concerto No. 3 in C Minor, Op. 37",7q83MnayqleYKAtMwPY8kf,0,0.362,0.118,10,-21.605,1,0.0379,0.989,0.889,0.148,0.127,137.284,audio_features,7q83MnayqleYKAtMwPY8kf,spotify:track:7q83MnayqleYKAtMwPY8kf,https://api.spotify.com/v1/tracks/7q83MnayqleYKAtMwPY8kf,https://api.spotify.com/v1/audio-analysis/7q83MnayqleYKAtMwPY8kf,890160,4,classical
"14 Cánones, BWV 1087",Johann Sebastian Bach,Johann Sebastian Bach: Variaciones Goldberg,0inFK9x8Cjorgohj2aTQqA,0,0.18,0.181,6,-16.385,1,0.039,0.851,0.00651,0.247,0.24,94.904,audio_features,0inFK9x8Cjorgohj2aTQqA,spotify:track:0inFK9x8Cjorgohj2aTQqA,https://api.spotify.com/v1/tracks/0inFK9x8Cjorgohj2aTQqA,https://api.spotify.com/v1/audio-analysis/0inFK9x8Cjorgohj2aTQqA,472013,4,classical
"Piano Sonata No. 1 in F Minor, Op. 2, No. 1: I. Allegro",Ludwig van Beethoven,Virtual Box Set - Complete Beethoven Piano Sonatas,5ZW68zRxT5OzJ9tTczUueN,0,0.452,0.107,5,-24.389,0,0.0463,0.993,0.884,0.0983,0.386,113.666,audio_features,5ZW68zRxT5OzJ9tTczUueN,spotify:track:5ZW68zRxT5OzJ9tTczUueN,https://api.spotify.com/v1/tracks/5ZW68zRxT5OzJ9tTczUueN,https://api.spotify.com/v1/audio-analysis/5ZW68zRxT5OzJ9tTczUueN,338067,4,classical
"Cello Sonata in A Minor, Op. 5, No. 6: I. Adagio",Francesco Geminiani,Geminiani: Cello Sonatas,3fZwKDyyAxyA2x5oeqfy8a,0,0.151,0.042,8,-23.653,0,0.0392,0.849,0.46,0.119,0.165,88.419,audio_features,3fZwKDyyAxyA2x5oeqfy8a,spotify:track:3fZwKDyyAxyA2x5oeqfy8a,https://api.spotify.com/v1/tracks/3fZwKDyyAxyA2x5oeqfy8a,https://api.spotify.com/v1/audio-analysis/3fZwKDyyAxyA2x5oeqfy8a,57187,3,classical
"Ma mère l'oye, M. 60: No. 1, Pavane de la Belle au bois dormant. Lent",Maurice Ravel,Cult Classical Music,0F0gfQ4TjUK8bq8zlE3SIy,0,0.495,0.0227,9,-38.011,0,0.0482,0.995,0.924,0.118,0.217,127.217,audio_features,0F0gfQ4TjUK8bq8zlE3SIy,spotify:track:0F0gfQ4TjUK8bq8zlE3SIy,https://api.spotify.com/v1/tracks/0F0gfQ4TjUK8bq8zlE3SIy,https://api.spotify.com/v1/audio-analysis/0F0gfQ4TjUK8bq8zlE3SIy,80733,4,classical
"Requiem Mass in D Minor, K. 626: III. Dies Irae",Wolfgang Amadeus Mozart,50 Most Essential Classical Pieces (Volume 2),36S5j008cHSJV85lYsrDTn,0,0.437,0.251,7,-19.454,0,0.0298,0.972,0.0339,0.11,0.459,143.331,audio_features,36S5j008cHSJV85lYsrDTn,spotify:track:36S5j008cHSJV85lYsrDTn,https://api.spotify.com/v1/tracks/36S5j008cHSJV85lYsrDTn,https://api.spotify.com/v1/audio-analysis/36S5j008cHSJV85lYsrDTn,120293,4,classical
Preludes: Prelude No. 12,Federico Mompou,"Mompou, F.: Piano Music, Vol. 2 - 12 Preludes / Suburbis / Cants Magics",3tFGRg5BIuGcJh4frAeu9F,0,0.382,0.0115,5,-27.472,0,0.095,0.994,0.898,0.0572,0.0389,76.586,audio_features,3tFGRg5BIuGcJh4frAeu9F,spotify:track:3tFGRg5BIuGcJh4frAeu9F,https://api.spotify.com/v1/tracks/3tFGRg5BIuGcJh4frAeu9F,https://api.spotify.com/v1/audio-analysis/3tFGRg5BIuGcJh4frAeu9F,248200,3,classical
"Wagner - Gotterdammerung, Act III, Siegfrieds Trauermarsch, Wagner - Götterdämmerung (Twilight of the Gods), Act III: Trauermarsch beim Tode Siegfrieds [Siegfried's Funeral March]",Ferruccio Busoni,"Busoni, F.: Piano Transcriptions",4vvTaiodpRnJpNV2U2xbRp,0,0.276,0.0234,5,-22.731,0,0.0461,0.991,0.943,0.102,0.0384,68.692,audio_features,4vvTaiodpRnJpNV2U2xbRp,spotify:track:4vvTaiodpRnJpNV2U2xbRp,https://api.spotify.com/v1/tracks/4vvTaiodpRnJpNV2U2xbRp,https://api.spotify.com/v1/audio-analysis/4vvTaiodpRnJpNV2U2xbRp,483973,4,classical
"Sinfonia Concertante in D Major, MWV 8:2: I. Allegro",Johann Melchior Molter,Friedrich: The Trumpet Collection,7sNEXC6wmcaW1icXUFdDfG,0,0.56,0.156,2,-18.812,1,0.0373,0.985,0.88,0.102,0.489,104.84,audio_features,7sNEXC6wmcaW1icXUFdDfG,spotify:track:7sNEXC6wmcaW1icXUFdDfG,https://api.spotify.com/v1/tracks/7sNEXC6wmcaW1icXUFdDfG,https://api.spotify.com/v1/audio-analysis/7sNEXC6wmcaW1icXUFdDfG,217640,4,classical
"Symphony No. 94 in G Major, Hob. 1: 94 ""Surprise"": II. Andante",Joseph Haydn,"Haydn Symphony Nos. 94, 100 & 104",4qNusq3oLVSlDya0ustCSQ,0,0.435,0.0547,0,-18.596,1,0.0381,0.952,0.756,0.109,0.244,126.268,audio_features,4qNusq3oLVSlDya0ustCSQ,spotify:track:4qNusq3oLVSlDya0ustCSQ,https://api.spotify.com/v1/tracks/4qNusq3oLVSlDya0ustCSQ,https://api.spotify.com/v1/audio-analysis/4qNusq3oLVSlDya0ustCSQ,354325,4,classical
"Miserere in C Minor, VB 4: VI. Averte faciam tuam a peccatis meis et omnes iniquitates meas dele",Joseph Martin Kraus,"Kraus: Miserere in C Minor, Requiem in D Minor & Stella coeli in C Major",29twIrD1F667xogikx8Lky,0,0.347,0.0464,0,-27.307,1,0.0394,0.971,0.000692,0.205,0.176,104.7,audio_features,29twIrD1F667xogikx8Lky,spotify:track:29twIrD1F667xogikx8Lky,https://api.spotify.com/v1/tracks/29twIrD1F667xogikx8Lky,https://api.spotify.com/v1/audio-analysis/29twIrD1F667xogikx8Lky,146853,3,classical
Verdi: La Traviata: Ogni suo aver tal femmina - Act Two,Giuseppe Verdi,La Traviata,0GG8ITQYCDWTuzAvGCedsA,0,0.402,0.412,0,-11.061,1,0.0893,0.977,0.00346,0.528,0.606,119.874,audio_features,0GG8ITQYCDWTuzAvGCedsA,spotify:track:0GG8ITQYCDWTuzAvGCedsA,https://api.spotify.com/v1/tracks/0GG8ITQYCDWTuzAvGCedsA,https://api.spotify.com/v1/audio-analysis/0GG8ITQYCDWTuzAvGCedsA,88973,3,classical
Organ Concerto No. 6 in B-Flat Major: I. Allegro moderato,Thomas Arne,Arne: Organ Concertos,7F0WS7zubgZKrFJh9V7kiS,1,0.171,0.0934,11,-23.456,1,0.0443,0.923,0.712,0.225,0.417,85.589,audio_features,7F0WS7zubgZKrFJh9V7kiS,spotify:track:7F0WS7zubgZKrFJh9V7kiS,https://api.spotify.com/v1/tracks/7F0WS7zubgZKrFJh9V7kiS,https://api.spotify.com/v1/audio-analysis/7F0WS7zubgZKrFJh9V7kiS,396960,4,classical
"Des kleinen Friedrichs Geburtstag, K. 529",Wolfgang Amadeus Mozart,"Soothing Melodies – Classical Songs for Kids, Calm Sound, Relaxing Piano, Mozart for Child, Quiet Baby",5sw0abKEZH5sMWD10Rohui,0,0.309,0.126,5,-23.797,1,0.0526,0.996,0.944,0.119,0.801,73.824,audio_features,5sw0abKEZH5sMWD10Rohui,spotify:track:5sw0abKEZH5sMWD10Rohui,https://api.spotify.com/v1/tracks/5sw0abKEZH5sMWD10Rohui,https://api.spotify.com/v1/audio-analysis/5sw0abKEZH5sMWD10Rohui,77760,4,classical
"Mazurka in D Major, Op. 33 No. 3",Frédéric Chopin,Dear Chopin,2m4UrSJmKt9okTVam7IE7G,0,0.451,0.00854,0,-27.524,1,0.0377,0.996,0.934,0.0756,0.248,79.958,audio_features,2m4UrSJmKt9okTVam7IE7G,spotify:track:2m4UrSJmKt9okTVam7IE7G,https://api.spotify.com/v1/tracks/2m4UrSJmKt9okTVam7IE7G,https://api.spotify.com/v1/audio-analysis/2m4UrSJmKt9okTVam7IE7G,92960,4,classical
"Rondó, Op. 138 en Re M: I. —",Franz Schubert,Contrastes (Piano a 4 manos),5hdlIeuDugPdSNGOylp3zE,0,0.34,0.127,2,-22.248,1,0.0467,0.966,0.944,0.0789,0.151,90.52,audio_features,5hdlIeuDugPdSNGOylp3zE,spotify:track:5hdlIeuDugPdSNGOylp3zE,https://api.spotify.com/v1/tracks/5hdlIeuDugPdSNGOylp3zE,https://api.spotify.com/v1/audio-analysis/5hdlIeuDugPdSNGOylp3zE,535845,4,classical
"Mass No. 3 in C Major, Hob. XXII:5 ""Cellensis in honorem BVM"": IIc. Gloria. Gratias. Alla breve",Joseph Haydn,Haydn: Masses,3bjvp5DaPuhVR7x90ckARy,0,0.347,0.155,11,-20.988,1,0.041,0.99,0.878,0.127,0.0623,111.493,audio_features,3bjvp5DaPuhVR7x90ckARy,spotify:track:3bjvp5DaPuhVR7x90ckARy,https://api.spotify.com/v1/tracks/3bjvp5DaPuhVR7x90ckARy,https://api.spotify.com/v1/audio-analysis/3bjvp5DaPuhVR7x90ckARy,165973,4,classical
Pie Staburaga,Alfrēds Kalniņš,Flowering Jasmine,5SRg6JHeP1swl2kfR2L4E8,0,0.124,0.195,9,-18.322,0,0.0415,0.958,0.856,0.0899,0.0512,78.877,audio_features,5SRg6JHeP1swl2kfR2L4E8,spotify:track:5SRg6JHeP1swl2kfR2L4E8,https://api.spotify.com/v1/tracks/5SRg6JHeP1swl2kfR2L4E8,https://api.spotify.com/v1/audio-analysis/5SRg6JHeP1swl2kfR2L4E8,344263,5,classical
Schubert: String Trio In B Flat Major D.581 - I. Allegro Moderato,Franz Schubert,Beautiful Pastoral Music Resembling The Blue Sky (Luxury Classics),2WN1iAQsG7qvLXthtALXSn,0,0.33,0.169,9,-17.835,1,0.0381,0.89,0.44,0.145,0.105,146.85,audio_features,2WN1iAQsG7qvLXthtALXSn,spotify:track:2WN1iAQsG7qvLXthtALXSn,https://api.spotify.com/v1/tracks/2WN1iAQsG7qvLXthtALXSn,https://api.spotify.com/v1/audio-analysis/2WN1iAQsG7qvLXthtALXSn,542956,4,classical
"Nocturnes, Op. 27: No. 2 in D-flat Major. Lento sostenuto",Frédéric Chopin,Study Music - Classical Music for Thinking and Concentration (The Night Edition),6VdhUjKJDw63TPzJI6N2SH,0,0.192,0.012,1,-33.369,1,0.038,0.985,0.884,0.103,0.0748,65.58,audio_features,6VdhUjKJDw63TPzJI6N2SH,spotify:track:6VdhUjKJDw63TPzJI6N2SH,https://api.spotify.com/v1/tracks/6VdhUjKJDw63TPzJI6N2SH,https://api.spotify.com/v1/audio-analysis/6VdhUjKJDw63TPzJI6N2SH,336000,4,classical
"Keyboard Concerto in C Major, BWV 976 (arr. of Vivaldi's Violin Concerto in E Major, RV 265): II. Largo",Johann Sebastian Bach,"Bach, J.S.: Concertos for Solo Harpsichord (Complete)",3a5uyweqNd5ulqPN5B2gLk,0,0.399,0.131,11,-21.486,1,0.0414,0.9,0.000885,0.0632,0.511,102.672,audio_features,3a5uyweqNd5ulqPN5B2gLk,spotify:track:3a5uyweqNd5ulqPN5B2gLk,https://api.spotify.com/v1/tracks/3a5uyweqNd5ulqPN5B2gLk,https://api.spotify.com/v1/audio-analysis/3a5uyweqNd5ulqPN5B2gLk,176973,4,classical
"Goldberg Variations, BWV 988: Aria",Johann Sebastian Bach,K(NOW)n Piano,6QIJSDdsKsA73W7X5IuyMq,0,0.48,0.00687,7,-34.915,1,0.0462,0.995,0.929,0.0779,0.321,65.206,audio_features,6QIJSDdsKsA73W7X5IuyMq,spotify:track:6QIJSDdsKsA73W7X5IuyMq,https://api.spotify.com/v1/tracks/6QIJSDdsKsA73W7X5IuyMq,https://api.spotify.com/v1/audio-analysis/6QIJSDdsKsA73W7X5IuyMq,201000,4,classical
"Piano Concerto No. 1 in B-Flat Minor, Op. 23, TH 55: III. Allegro con fuoco",Pyotr Ilyich Tchaikovsky,The Complete Columbia & Electrola Solo & Concerto Recordings (Recorded 1929-1951),1jYEVaukwiHbPFioUhEnWy,0,0.378,0.294,10,-12.344,1,0.0371,0.971,0.847,0.103,0.469,143.894,audio_features,1jYEVaukwiHbPFioUhEnWy,spotify:track:1jYEVaukwiHbPFioUhEnWy,https://api.spotify.com/v1/tracks/1jYEVaukwiHbPFioUhEnWy,https://api.spotify.com/v1/audio-analysis/1jYEVaukwiHbPFioUhEnWy,419147,3,classical
Beati Quorum (Op. 38/3),Charles Villiers Stanford,Stanford: Anthems & Motets,709C8lZG8nen18u2t4FTDt,0,0.111,0.0641,8,-29.756,1,0.0483,0.982,0.000339,0.064,0.0375,92.625,audio_features,709C8lZG8nen18u2t4FTDt,spotify:track:709C8lZG8nen18u2t4FTDt,https://api.spotify.com/v1/tracks/709C8lZG8nen18u2t4FTDt,https://api.spotify.com/v1/audio-analysis/709C8lZG8nen18u2t4FTDt,211867,3,classical
"Der ferne Klang, Act I Scene 2: Frau Mama zu Hause, mein reizendes Kind? (Die Alte, Grete)",Franz Schreker,Schreker: Der ferne Klang,00HcwF7lAFwvbAJl5YIFCM,0,0.285,0.0993,2,-27.95,0,0.0857,0.891,6.37e-06,0.101,0.0918,75.03,audio_features,00HcwF7lAFwvbAJl5YIFCM,spotify:track:00HcwF7lAFwvbAJl5YIFCM,https://api.spotify.com/v1/tracks/00HcwF7lAFwvbAJl5YIFCM,https://api.spotify.com/v1/audio-analysis/00HcwF7lAFwvbAJl5YIFCM,141987,3,classical
"Cello Sonata No. 3 in A Major, Op. 69: III. Adagio cantabile",Ludwig van Beethoven,Work - Beethoven,47KV11zg61hIhfJhxQctpD,0,0.0827,0.0139,4,-32.846,1,0.0486,0.984,0.725,0.0799,0.0645,80.345,audio_features,47KV11zg61hIhfJhxQctpD,spotify:track:47KV11zg61hIhfJhxQctpD,https://api.spotify.com/v1/tracks/47KV11zg61hIhfJhxQctpD,https://api.spotify.com/v1/audio-analysis/47KV11zg61hIhfJhxQctpD,127960,4,classical
"Violin Sonata in A Major, FWV 8: II. Allegro - Arr. for Viola & Piano",César Franck,"Brahms, Schumann, Franck",6DGZFR1znvvj4f8neFLDxn,0,0.237,0.242,7,-15.495,0,0.0437,0.984,0.813,0.0932,0.0399,129.286,audio_features,6DGZFR1znvvj4f8neFLDxn,spotify:track:6DGZFR1znvvj4f8neFLDxn,https://api.spotify.com/v1/tracks/6DGZFR1znvvj4f8neFLDxn,https://api.spotify.com/v1/audio-analysis/6DGZFR1znvvj4f8neFLDxn,535627,5,classical
"Préludes, Book 2, L. 123: No. 4, Les fees sont d'exquises danseuses",Claude Debussy,Hommage à Debussy: Works for Piano CD 3,5zws0nu0jbNdn85pqkJH39,0,0.288,0.0325,2,-29.964,1,0.0377,0.992,0.934,0.133,0.0367,86.334,audio_features,5zws0nu0jbNdn85pqkJH39,spotify:track:5zws0nu0jbNdn85pqkJH39,https://api.spotify.com/v1/tracks/5zws0nu0jbNdn85pqkJH39,https://api.spotify.com/v1/audio-analysis/5zws0nu0jbNdn85pqkJH39,225187,3,classical
"Baal Shem, B. 47 (Version for Violin & Piano): III. Simchat Torah",Ernest Bloch,Bloch & Bartók: Works for Violin & Piano,3x9wA0TUIWz54EAaOV1dSf,0,0.343,0.191,9,-14.661,1,0.0437,0.972,0.0116,0.135,0.335,77.145,audio_features,3x9wA0TUIWz54EAaOV1dSf,spotify:track:3x9wA0TUIWz54EAaOV1dSf,https://api.spotify.com/v1/tracks/3x9wA0TUIWz54EAaOV1dSf,https://api.spotify.com/v1/audio-analysis/3x9wA0TUIWz54EAaOV1dSf,279741,3,classical
Prelude Op. 28/15 in D sharp Major Raindrop Prelude,Frédéric Chopin,Chopin's Greatest Hits,08b0qzvuNcNm1q6DWzPTxq,0,0.368,0.0268,1,-26.406,1,0.0706,0.991,0.919,0.085,0.0441,69.311,audio_features,08b0qzvuNcNm1q6DWzPTxq,spotify:track:08b0qzvuNcNm1q6DWzPTxq,https://api.spotify.com/v1/tracks/08b0qzvuNcNm1q6DWzPTxq,https://api.spotify.com/v1/audio-analysis/08b0qzvuNcNm1q6DWzPTxq,334160,4,classical
